日付け,終値,始値,高値,安値,出来高,変化率 %
2020年06月26日,1.2333,1.2421,1.2438,1.2313,134.44K,-0.65%
2020年06月25日,1.2414,1.2419,1.2465,1.2388,145.88K,-0.03%
2020年06月24日,1.2418,1.2521,1.2543,1.2414,153.24K,-0.80%
2020年06月23日,1.2518,1.2467,1.2533,1.2431,151.22K,0.46%
2020年06月22日,1.2461,1.2356,1.2478,1.2335,144.45K,0.85%
2020年06月19日,1.2356,1.2421,1.2457,1.2343,146.88K,-0.55%
2020年06月18日,1.2424,1.2556,1.2568,1.2401,152.59K,-1.04%
2020年06月17日,1.2554,1.2573,1.2589,1.2510,161.18K,-0.16%
2020年06月16日,1.2574,1.2605,1.2688,1.2553,157.42K,-0.22%
2020年06月15日,1.2602,1.2531,1.2608,1.2454,146.52K,0.49%
2020年06月12日,1.2540,1.2601,1.2655,1.2473,171.82K,-0.48%
2020年06月11日,1.2600,1.2745,1.2756,1.2586,166.45K,-1.14%
2020年06月10日,1.2745,1.2731,1.2814,1.2706,155.19K,0.13%
2020年06月09日,1.2729,1.2723,1.2757,1.2617,143.74K,0.06%
2020年06月08日,1.2722,1.2681,1.2737,1.2628,130.47K,0.47%
2020年06月05日,1.2663,1.2607,1.2732,1.2582,139.69K,0.55%
2020年06月04日,1.2594,1.2576,1.2634,1.2500,138.50K,0.17%
2020年06月03日,1.2572,1.2550,1.2616,1.2544,148.20K,0.18%
2020年06月02日,1.2549,1.2501,1.2577,1.2478,144.22K,0.46%
2020年06月01日,1.2492,1.2339,1.2507,1.2322,127.01K,1.20%
2020年05月29日,1.2344,1.2320,1.2395,1.2291,142.50K,0.23%
2020年05月28日,1.2316,1.2261,1.2345,1.2234,145.56K,0.54%
2020年05月27日,1.2250,1.2332,1.2355,1.2205,141.01K,-0.66%
2020年05月26日,1.2331,1.2190,1.2364,1.2179,132.15K,1.22%
2020年05月25日,1.2182,1.2179,1.2205,1.2163,86.97K,0.15%
2020年05月22日,1.2164,1.2226,1.2242,1.2161,129.11K,-0.47%
2020年05月21日,1.2222,1.2240,1.2250,1.2185,115.08K,-0.14%
2020年05月20日,1.2239,1.2241,1.2289,1.2221,125.96K,-0.10%
2020年05月19日,1.2251,1.2194,1.2297,1.2184,126.05K,0.51%
2020年05月18日,1.2189,1.2086,1.2228,1.2075,105.24K,0.70%
2020年05月15日,1.2104,1.2222,1.2239,1.2101,129.52K,-1.00%
2020年05月14日,1.2226,1.2231,1.2242,1.2165,143.16K,-0.02%
2020年05月13日,1.2229,1.2260,1.2341,1.2210,131.81K,-0.24%
2020年05月12日,1.2259,1.2334,1.2377,1.2255,137.46K,-0.62%
2020年05月11日,1.2335,1.2406,1.2438,1.2284,120.57K,-0.58%
2020年05月08日,1.2407,1.2364,1.2469,1.2350,131.80K,0.37%
2020年05月07日,1.2361,1.2347,1.2418,1.2265,131.56K,0.16%
2020年05月06日,1.2341,1.2435,1.2451,1.2335,108.01K,-0.75%
2020年05月05日,1.2434,1.2443,1.2485,1.2421,99.29K,-0.06%
2020年05月04日,1.2442,1.2499,1.2504,1.2405,91.97K,-0.48%
2020年05月01日,1.2502,1.2599,1.2602,1.2483,123.79K,-0.71%
2020年04月30日,1.2592,1.2468,1.2643,1.2428,141.97K,1.03%
2020年04月29日,1.2464,1.2425,1.2487,1.2388,127.23K,0.35%
2020年04月28日,1.2421,1.2432,1.2519,1.2404,123.00K,-0.06%
2020年04月27日,1.2428,1.2369,1.2456,1.2359,113.34K,0.49%
