日付け,終値,始値,高値,安値,変化率 %
2016年08月19日,"12,885.000","12,885.000","12,885.000","12,885.000",-0.76%
2016年08月18日,"12,984.000","12,984.000","12,984.000","12,984.000",0.00%
2016年08月17日,"12,984.000","12,984.000","12,984.000","12,984.000",-0.05%
2016年08月16日,"12,990.000","12,990.000","12,990.000","12,990.000",-1.20%
2016年08月15日,"13,148.000","13,148.000","13,148.000","13,148.000",0.21%
2016年08月12日,"13,120.000","13,120.000","13,120.000","13,120.000",0.31%
2016年08月10日,"13,080.000","13,080.000","13,080.000","13,080.000",0.25%
2016年08月09日,"13,047.000","13,047.000","13,047.000","13,047.000",0.25%
2016年08月08日,"13,014.000","13,014.000","13,014.000","13,014.000",0.03%
2016年08月05日,"13,010.000","13,010.000","13,010.000","13,010.000",-0.81%
2016年08月04日,"13,116.000","13,116.000","13,116.000","13,116.000",0.72%
2016年08月03日,"13,022.000","13,022.000","13,022.000","13,022.000",-0.50%
2016年08月02日,"13,087.000","13,087.000","13,087.000","13,087.000",-0.27%
2016年08月01日,"13,123.000","13,123.000","13,123.000","13,123.000",-0.76%
2016年07月29日,"13,224.000","13,224.000","13,224.000","13,224.000",-0.61%
2016年07月28日,"13,305.000","13,305.000","13,305.000","13,305.000",1.76%
2016年07月27日,"13,075.000","13,075.000","13,075.000","13,075.000",-0.36%
2016年07月26日,"13,122.000","13,122.000","13,122.000","13,122.000",0.53%
2016年07月25日,"13,053.000","13,053.000","13,053.000","13,053.000",-0.61%
2016年07月22日,"13,133.000","13,133.000","13,133.000","13,133.000",-0.33%
2016年07月21日,"13,177.000","13,177.000","13,177.000","13,177.000",-0.11%
2016年07月20日,"13,192.000","13,192.000","13,192.000","13,192.000",0.37%
2016年07月19日,"13,144.000","13,144.000","13,144.000","13,144.000",0.74%
2016年07月15日,"13,047.000","13,047.000","13,047.000","13,047.000",-1.39%
2016年07月14日,"13,231.000","13,231.000","13,231.000","13,231.000",1.38%
2016年07月13日,"13,051.000","13,051.000","13,051.000","13,051.000",-0.28%
2016年07月12日,"13,087.000","13,087.000","13,087.000","13,087.000",1.36%
2016年07月11日,"12,911.000","12,911.000","12,911.000","12,911.000",0.80%
2016年07月08日,"12,809.000","12,809.000","12,809.000","12,809.000",-1.28%
2016年07月07日,"12,975.000","12,975.000","12,975.000","12,975.000",0.48%
2016年07月06日,"12,913.000","12,913.000","12,913.000","12,913.000",-0.83%
2016年07月05日,"13,021.000","13,021.000","13,021.000","13,021.000",-0.53%
2016年07月04日,"13,091.000","13,091.000","13,091.000","13,091.000",0.12%
2016年07月01日,"13,075.000","13,075.000","13,075.000","13,075.000",0.69%
2016年06月30日,"12,986.000","12,986.000","12,986.000","12,986.000",1.91%
2016年06月29日,"12,742.000","12,742.000","12,742.000","12,742.000",0.39%
2016年06月28日,"12,693.000","12,693.000","12,693.000","12,693.000",4.23%
2016年06月27日,"12,178.000","12,178.000","12,178.000","12,178.000",-0.48%
2016年06月24日,"12,237.000","12,237.000","12,237.000","12,237.000",-4.70%
2016年06月23日,"12,841.000","12,841.000","12,841.000","12,841.000",-0.86%
2016年06月22日,"12,952.000","12,952.000","12,952.000","12,952.000",-1.73%
2016年06月21日,"13,180.000","13,180.000","13,180.000","13,180.000",0.49%
2016年06月20日,"13,116.000","13,116.000","13,116.000","13,116.000",1.36%
2016年06月17日,"12,940.000","12,940.000","12,940.000","12,940.000",-0.64%
2016年06月16日,"13,023.000","13,023.000","13,023.000","13,023.000",-1.25%
2016年06月15日,"13,188.000","13,188.000","13,188.000","13,188.000",0.27%
2016年06月14日,"13,152.000","13,152.000","13,152.000","13,152.000",-1.31%
2016年06月13日,"13,326.000","13,326.000","13,326.000","13,326.000",-0.84%
2016年06月10日,"13,439.000","13,439.000","13,439.000","13,439.000",-0.33%
2016年06月09日,"13,484.000","13,484.000","13,484.000","13,484.000",0.54%
2016年06月08日,"13,412.000","13,412.000","13,412.000","13,412.000",0.24%
2016年06月07日,"13,380.000","13,380.000","13,380.000","13,380.000",-0.39%
2016年06月06日,"13,432.000","13,432.000","13,432.000","13,432.000",-0.78%
2016年06月03日,"13,538.000","13,538.000","13,538.000","13,538.000",1.33%
2016年06月02日,"13,360.000","13,360.000","13,360.000","13,360.000",-1.00%
2016年06月01日,"13,495.000","13,495.000","13,495.000","13,495.000",-0.04%
2016年05月31日,"13,500.000","13,500.000","13,500.000","13,500.000",0.43%
2016年05月30日,"13,442.000","13,442.000","13,442.000","13,442.000",0.29%
2016年05月27日,"13,403.000","13,403.000","13,403.000","13,403.000",0.26%
2016年05月26日,"13,368.000","13,368.000","13,368.000","13,368.000",-0.80%
2016年05月25日,"13,476.000","13,476.000","13,476.000","13,476.000",0.05%
2016年05月24日,"13,469.000","13,469.000","13,469.000","13,469.000",0.62%
2016年05月23日,"13,386.000","13,386.000","13,386.000","13,386.000",-0.25%
2016年05月20日,"13,420.000","13,420.000","13,420.000","13,420.000",0.08%
2016年05月19日,"13,409.000","13,409.000","13,409.000","13,409.000",-1.24%
2016年05月18日,"13,578.000","13,578.000","13,578.000","13,578.000",-0.27%
2016年05月17日,"13,615.000","13,615.000","13,615.000","13,615.000",0.34%
2016年05月16日,"13,569.000","13,569.000","13,569.000","13,569.000",-0.04%
2016年05月13日,"13,575.000","13,575.000","13,575.000","13,575.000",0.01%
2016年05月12日,"13,574.000","13,574.000","13,574.000","13,574.000",-0.73%
2016年05月11日,"13,674.000","13,674.000","13,674.000","13,674.000",-1.06%
2016年05月10日,"13,820.000","13,820.000","13,820.000","13,820.000",1.03%
2016年05月09日,"13,679.000","13,679.000","13,679.000","13,679.000",1.41%
2016年05月06日,"13,489.000","13,489.000","13,489.000","13,489.000",-0.31%
2016年05月02日,"13,531.000","13,531.000","13,531.000","13,531.000",-1.05%
2016年04月28日,"13,674.000","13,674.000","13,674.000","13,674.000",-0.77%
2016年04月27日,"13,780.000","13,780.000","13,780.000","13,780.000",-1.43%
2016年04月26日,"13,980.000","13,980.000","13,980.000","13,980.000",-0.30%
2016年04月25日,"14,022.000","14,022.000","14,022.000","14,022.000",2.08%
2016年04月22日,"13,736.000","13,736.000","13,736.000","13,736.000",0.81%
2016年04月21日,"13,625.000","13,625.000","13,625.000","13,625.000",1.38%
2016年04月20日,"13,440.000","13,440.000","13,440.000","13,440.000",0.09%
2016年04月19日,"13,428.000","13,428.000","13,428.000","13,428.000",0.20%
2016年04月18日,"13,401.000","13,401.000","13,401.000","13,401.000",-0.66%
2016年04月15日,"13,490.000","13,490.000","13,490.000","13,490.000",-0.60%
2016年04月14日,"13,571.000","13,571.000","13,571.000","13,571.000",0.52%
2016年04月13日,"13,501.000","13,501.000","13,501.000","13,501.000",0.02%
2016年04月12日,"13,498.000","13,498.000","13,498.000","13,498.000",-0.13%
2016年04月11日,"13,515.000","13,515.000","13,515.000","13,515.000",-0.47%
2016年04月08日,"13,579.000","13,579.000","13,579.000","13,579.000",-0.26%
2016年04月07日,"13,614.000","13,614.000","13,614.000","13,614.000",0.32%
2016年04月06日,"13,570.000","13,570.000","13,570.000","13,570.000",-1.03%
2016年04月05日,"13,711.000","13,711.000","13,711.000","13,711.000",0.77%
2016年04月04日,"13,606.000","13,606.000","13,606.000","13,606.000",2.50%
2016年04月01日,"13,274.000","13,274.000","13,274.000","13,274.000",-1.94%
2016年03月31日,"13,537.000","13,537.000","13,537.000","13,537.000",0.50%
2016年03月30日,"13,469.000","13,469.000","13,469.000","13,469.000",0.05%
2016年03月29日,"13,462.000","13,462.000","13,462.000","13,462.000",0.31%
2016年03月28日,"13,420.000","13,420.000","13,420.000","13,420.000",0.18%
2016年03月25日,"13,396.000","13,396.000","13,396.000","13,396.000",-0.16%
2016年03月24日,"13,418.000","13,418.000","13,418.000","13,418.000",-1.15%
2016年03月23日,"13,574.000","13,574.000","13,574.000","13,574.000",-1.09%
2016年03月22日,"13,724.000","13,724.000","13,724.000","13,724.000",2.37%
2016年03月18日,"13,406.000","13,406.000","13,406.000","13,406.000",0.18%
2016年03月17日,"13,382.000","13,382.000","13,382.000","13,382.000",0.03%
2016年03月16日,"13,378.000","13,378.000","13,378.000","13,378.000",-0.23%
2016年03月15日,"13,409.000","13,409.000","13,409.000","13,409.000",0.28%
2016年03月14日,"13,372.000","13,372.000","13,372.000","13,372.000",-0.77%
2016年03月11日,"13,476.000","13,476.000","13,476.000","13,476.000",1.57%
2016年03月10日,"13,268.000","13,268.000","13,268.000","13,268.000",-1.06%
2016年03月09日,"13,410.000","13,410.000","13,410.000","13,410.000",-0.41%
2016年03月08日,"13,465.000","13,465.000","13,465.000","13,465.000",0.67%
2016年03月07日,"13,376.000","13,376.000","13,376.000","13,376.000",-0.04%
2016年03月04日,"13,381.000","13,381.000","13,381.000","13,381.000",0.24%
2016年03月03日,"13,349.000","13,349.000","13,349.000","13,349.000",-1.14%
2016年03月02日,"13,503.000","13,503.000","13,503.000","13,503.000",0.62%
2016年03月01日,"13,420.000","13,420.000","13,420.000","13,420.000",0.08%
2016年02月29日,"13,409.000","13,409.000","13,409.000","13,409.000",-0.45%
2016年02月26日,"13,469.000","13,469.000","13,469.000","13,469.000",0.45%
2016年02月25日,"13,409.000","13,409.000","13,409.000","13,409.000",1.48%
2016年02月24日,"13,214.000","13,214.000","13,214.000","13,214.000",1.97%
2016年02月23日,"12,959.000","12,959.000","12,959.000","12,959.000",-0.82%
2016年02月22日,"13,066.000","13,066.000","13,066.000","13,066.000",0.02%
2016年02月19日,"13,064.000","13,064.000","13,064.000","13,064.000",2.87%
2016年02月18日,"12,700.000","12,700.000","12,700.000","12,700.000",-0.66%
2016年02月17日,"12,784.000","12,784.000","12,784.000","12,784.000",-0.98%
2016年02月16日,"12,911.000","12,911.000","12,911.000","12,911.000",2.25%
2016年02月15日,"12,627.000","12,627.000","12,627.000","12,627.000",5.26%
2016年02月12日,"11,996.000","11,996.000","11,996.000","11,996.000",-2.69%
2016年02月10日,"12,327.000","12,327.000","12,327.000","12,327.000",-2.37%
2016年02月09日,"12,626.000","12,626.000","12,626.000","12,626.000",-2.22%
2016年02月08日,"12,913.000","12,913.000","12,913.000","12,913.000",-0.05%
2016年02月05日,"12,920.000","12,920.000","12,920.000","12,920.000",-0.54%
2016年02月04日,"12,990.000","12,990.000","12,990.000","12,990.000",-0.30%
2016年02月03日,"13,029.000","13,029.000","13,029.000","13,029.000",1.06%
2016年02月02日,"12,892.000","12,892.000","12,892.000","12,892.000",-1.23%
2016年02月01日,"13,052.000","13,052.000","13,052.000","13,052.000",3.55%
2016年01月29日,"12,605.000","12,605.000","12,605.000","12,605.000",5.23%
2016年01月28日,"11,978.000","11,978.000","11,978.000","11,978.000",-1.19%
2016年01月27日,"12,122.000","12,122.000","12,122.000","12,122.000",2.01%
2016年01月26日,"11,883.000","11,883.000","11,883.000","11,883.000",0.91%
2016年01月25日,"11,776.000","11,776.000","11,776.000","11,776.000",1.26%
2016年01月22日,"11,630.000","11,630.000","11,630.000","11,630.000",1.21%
2016年01月21日,"11,491.000","11,491.000","11,491.000","11,491.000",-1.00%
2016年01月20日,"11,607.000","11,607.000","11,607.000","11,607.000",-1.48%
2016年01月19日,"11,781.000","11,781.000","11,781.000","11,781.000",-0.29%
2016年01月18日,"11,815.000","11,815.000","11,815.000","11,815.000",-0.49%
2016年01月15日,"11,873.000","11,873.000","11,873.000","11,873.000",-0.66%
2016年01月14日,"11,952.000","11,952.000","11,952.000","11,952.000",-0.34%
2016年01月13日,"11,993.000","11,993.000","11,993.000","11,993.000",1.68%
2016年01月12日,"11,795.000","11,795.000","11,795.000","11,795.000",-2.19%
2016年01月08日,"12,059.000","12,059.000","12,059.000","12,059.000",-1.24%
2016年01月07日,"12,211.000","12,211.000","12,211.000","12,211.000",-0.68%
2016年01月06日,"12,295.000","12,295.000","12,295.000","12,295.000",-0.10%
2016年01月05日,"12,307.000","12,307.000","12,307.000","12,307.000",-0.64%
2016年01月04日,"12,386.000","12,386.000","12,386.000","12,386.000",-1.03%
2015年12月30日,"12,515.000","12,515.000","12,515.000","12,515.000",0.13%
2015年12月29日,"12,499.000","12,499.000","12,499.000","12,499.000",0.06%
2015年12月28日,"12,492.000","12,492.000","12,492.000","12,492.000",0.46%
2015年12月25日,"12,435.000","12,435.000","12,435.000","12,435.000",-0.06%
2015年12月24日,"12,443.000","12,443.000","12,443.000","12,443.000",-0.54%
2015年12月22日,"12,510.000","12,510.000","12,510.000","12,510.000",0.34%
2015年12月21日,"12,467.000","12,467.000","12,467.000","12,467.000",0.07%
2015年12月18日,"12,458.000","12,458.000","12,458.000","12,458.000",1.24%
2015年12月17日,"12,306.000","12,306.000","12,306.000","12,306.000",0.30%
2015年12月16日,"12,269.000","12,269.000","12,269.000","12,269.000",1.62%
2015年12月15日,"12,074.000","12,074.000","12,074.000","12,074.000",-1.58%
2015年12月14日,"12,268.000","12,268.000","12,268.000","12,268.000",0.11%
2015年12月11日,"12,255.000","12,255.000","12,255.000","12,255.000",-0.66%
2015年12月10日,"12,337.000","12,337.000","12,337.000","12,337.000",-0.64%
2015年12月09日,"12,417.000","12,417.000","12,417.000","12,417.000",-0.09%
2015年12月08日,"12,428.000","12,428.000","12,428.000","12,428.000",0.13%
2015年12月07日,"12,412.000","12,412.000","12,412.000","12,412.000",0.13%
2015年12月04日,"12,396.000","12,396.000","12,396.000","12,396.000",-0.45%
2015年12月03日,"12,452.000","12,452.000","12,452.000","12,452.000",0.40%
2015年12月02日,"12,403.000","12,403.000","12,403.000","12,403.000",-1.27%
2015年12月01日,"12,563.000","12,563.000","12,563.000","12,563.000",0.40%
2015年11月30日,"12,513.000","12,513.000","12,513.000","12,513.000",-0.62%
2015年11月27日,"12,591.000","12,591.000","12,591.000","12,591.000",0.48%
2015年11月26日,"12,531.000","12,531.000","12,531.000","12,531.000",0.51%
2015年11月25日,"12,468.000","12,468.000","12,468.000","12,468.000",0.45%
2015年11月24日,"12,412.000","12,412.000","12,412.000","12,412.000",-0.74%
2015年11月20日,"12,504.000","12,504.000","12,504.000","12,504.000",1.28%
2015年11月19日,"12,346.000","12,346.000","12,346.000","12,346.000",0.23%
2015年11月18日,"12,318.000","12,318.000","12,318.000","12,318.000",-0.19%
2015年11月17日,"12,341.000","12,341.000","12,341.000","12,341.000",0.96%
2015年11月16日,"12,224.000","12,224.000","12,224.000","12,224.000",-0.23%
2015年11月13日,"12,252.000","12,252.000","12,252.000","12,252.000",0.34%
2015年11月12日,"12,211.000","12,211.000","12,211.000","12,211.000",-0.08%
2015年11月11日,"12,221.000","12,221.000","12,221.000","12,221.000",0.28%
2015年11月10日,"12,187.000","12,187.000","12,187.000","12,187.000",0.04%
2015年11月09日,"12,182.000","12,182.000","12,182.000","12,182.000",-0.36%
2015年11月06日,"12,226.000","12,226.000","12,226.000","12,226.000",-0.04%
2015年11月05日,"12,231.000","12,231.000","12,231.000","12,231.000",0.44%
2015年11月04日,"12,177.000","12,177.000","12,177.000","12,177.000",0.13%
2015年11月02日,"12,161.000","12,161.000","12,161.000","12,161.000",-1.10%
2015年10月30日,"12,296.000","12,296.000","12,296.000","12,296.000",-0.21%
2015年10月29日,"12,322.000","12,322.000","12,322.000","12,322.000",0.45%
2015年10月28日,"12,267.000","12,267.000","12,267.000","12,267.000",0.34%
2015年10月27日,"12,225.000","12,225.000","12,225.000","12,225.000",1.49%
2015年10月26日,"12,045.000","12,045.000","12,045.000","12,045.000",-0.17%
2015年10月23日,"12,066.000","12,066.000","12,066.000","12,066.000",0.45%
2015年10月22日,"12,012.000","12,012.000","12,012.000","12,012.000",-0.20%
2015年10月21日,"12,036.000","12,036.000","12,036.000","12,036.000",-0.27%
2015年10月20日,"12,069.000","12,069.000","12,069.000","12,069.000",0.03%
2015年10月19日,"12,065.000","12,065.000","12,065.000","12,065.000",0.02%
2015年10月16日,"12,062.000","12,062.000","12,062.000","12,062.000",1.45%
2015年10月15日,"11,890.000","11,890.000","11,890.000","11,890.000",-0.68%
2015年10月14日,"11,971.000","11,971.000","11,971.000","11,971.000",0.34%
2015年10月13日,"11,931.000","11,931.000","11,931.000","11,931.000",-0.66%
2015年10月09日,"12,010.000","12,010.000","12,010.000","12,010.000",0.98%
2015年10月08日,"11,893.000","11,893.000","11,893.000","11,893.000",-0.03%
2015年10月07日,"11,897.000","11,897.000","11,897.000","11,897.000",-1.56%
2015年10月06日,"12,085.000","12,085.000","12,085.000","12,085.000",0.80%
2015年10月05日,"11,989.000","11,989.000","11,989.000","11,989.000",0.56%
2015年10月02日,"11,922.000","11,922.000","11,922.000","11,922.000",-0.62%
2015年10月01日,"11,996.000","11,996.000","11,996.000","11,996.000",1.44%
2015年09月30日,"11,826.000","11,826.000","11,826.000","11,826.000",2.63%
2015年09月29日,"11,523.000","11,523.000","11,523.000","11,523.000",-3.25%
2015年09月28日,"11,910.000","11,910.000","11,910.000","11,910.000",0.40%
2015年09月25日,"11,863.000","11,863.000","11,863.000","11,863.000",3.99%
2015年09月24日,"11,408.000","11,408.000","11,408.000","11,408.000",-0.43%
2015年09月18日,"11,457.000","11,457.000","11,457.000","11,457.000",0.60%
2015年09月17日,"11,389.000","11,389.000","11,389.000","11,389.000",2.56%
2015年09月16日,"11,105.000","11,105.000","11,105.000","11,105.000",-0.76%
2015年09月15日,"11,190.000","11,190.000","11,190.000","11,190.000",0.40%
2015年09月14日,"11,145.000","11,145.000","11,145.000","11,145.000",0.45%
2015年09月11日,"11,095.000","11,095.000","11,095.000","11,095.000",3.34%
2015年09月10日,"10,736.000","10,736.000","10,736.000","10,736.000",0.13%
2015年09月09日,"10,722.000","10,722.000","10,722.000","10,722.000",0.88%
2015年09月08日,"10,628.000","10,628.000","10,628.000","10,628.000",-1.90%
2015年09月07日,"10,834.000","10,834.000","10,834.000","10,834.000",-1.22%
2015年09月04日,"10,968.000","10,968.000","10,968.000","10,968.000",-1.89%
2015年09月03日,"11,179.000","11,179.000","11,179.000","11,179.000",0.65%
2015年09月02日,"11,107.000","11,107.000","11,107.000","11,107.000",-1.42%
2015年09月01日,"11,267.000","11,267.000","11,267.000","11,267.000",-2.74%
2015年08月31日,"11,584.000","11,584.000","11,584.000","11,584.000",-0.52%
2015年08月28日,"11,644.000","11,644.000","11,644.000","11,644.000",1.32%
2015年08月27日,"11,492.000","11,492.000","11,492.000","11,492.000",2.61%
2015年08月26日,"11,200.000","11,200.000","11,200.000","11,200.000",-0.20%
2015年08月25日,"11,222.000","11,222.000","11,222.000","11,222.000",-2.73%
2015年08月24日,"11,537.000","11,537.000","11,537.000","11,537.000",-4.60%
2015年08月21日,"12,093.000","12,093.000","12,093.000","12,093.000",-1.55%
2015年08月20日,"12,284.000","12,284.000","12,284.000","12,284.000",-0.45%
2015年08月19日,"12,340.000","12,340.000","12,340.000","12,340.000",-0.20%
2015年08月18日,"12,365.000","12,365.000","12,365.000","12,365.000",0.70%
2015年08月17日,"12,279.000","12,279.000","12,279.000","12,279.000",0.19%
2015年08月14日,"12,256.000","12,256.000","12,256.000","12,256.000",-0.21%
2015年08月13日,"12,282.000","12,282.000","12,282.000","12,282.000",0.06%
2015年08月12日,"12,275.000","12,275.000","12,275.000","12,275.000",-0.71%
2015年08月11日,"12,363.000","12,363.000","12,363.000","12,363.000",-0.42%
2015年08月10日,"12,415.000","12,415.000","12,415.000","12,415.000",-0.14%
2015年08月07日,"12,432.000","12,432.000","12,432.000","12,432.000",-0.63%
2015年08月06日,"12,511.000","12,511.000","12,511.000","12,511.000",-0.45%
2015年08月05日,"12,567.000","12,567.000","12,567.000","12,567.000",-0.24%
2015年08月04日,"12,597.000","12,597.000","12,597.000","12,597.000",0.21%
2015年08月03日,"12,571.000","12,571.000","12,571.000","12,571.000",1.02%
2015年07月31日,"12,444.000","12,444.000","12,444.000","12,444.000",0.81%
2015年07月30日,"12,344.000","12,344.000","12,344.000","12,344.000",0.50%
2015年07月29日,"12,282.000","12,282.000","12,282.000","12,282.000",-0.45%
2015年07月28日,"12,338.000","12,338.000","12,338.000","12,338.000",0.03%
2015年07月27日,"12,334.000","12,334.000","12,334.000","12,334.000",-0.30%
2015年07月24日,"12,371.000","12,371.000","12,371.000","12,371.000",0.94%
2015年07月23日,"12,256.000","12,256.000","12,256.000","12,256.000",-1.45%
2015年07月22日,"12,436.000","12,436.000","12,436.000","12,436.000",0.83%
2015年07月21日,"12,334.000","12,334.000","12,334.000","12,334.000",-0.62%
2015年07月17日,"12,411.000","12,411.000","12,411.000","12,411.000",-0.06%
2015年07月16日,"12,419.000","12,419.000","12,419.000","12,419.000",1.26%
2015年07月15日,"12,265.000","12,265.000","12,265.000","12,265.000",1.44%
2015年07月14日,"12,091.000","12,091.000","12,091.000","12,091.000",0.83%
2015年07月13日,"11,992.000","11,992.000","11,992.000","11,992.000",3.25%
2015年07月10日,"11,614.000","11,614.000","11,614.000","11,614.000",-1.44%
2015年07月09日,"11,784.000","11,784.000","11,784.000","11,784.000",-1.45%
2015年07月08日,"11,957.000","11,957.000","11,957.000","11,957.000",-1.23%
2015年07月07日,"12,106.000","12,106.000","12,106.000","12,106.000",-1.04%
2015年07月06日,"12,233.000","12,233.000","12,233.000","12,233.000",-1.28%
2015年07月03日,"12,391.000","12,391.000","12,391.000","12,391.000",-0.73%
2015年07月02日,"12,482.000","12,482.000","12,482.000","12,482.000",-1.98%
2015年07月01日,"12,734.000","12,734.000","12,734.000","12,734.000",0.43%
