日付け,終値,始値,高値,安値,出来高,変化率 %
2017年09月11日,"12,475.24","12,381.52","12,481.77","12,381.33",79.20M,1.39%
2017年09月08日,"12,303.98","12,261.81","12,321.61","12,245.33",63.29M,0.06%
2017年09月07日,"12,296.63","12,284.14","12,363.60","12,265.51",96.60M,0.67%
2017年09月06日,"12,214.54","12,071.90","12,260.76","12,066.84",85.60M,0.75%
2017年09月05日,"12,123.71","12,125.42","12,210.25","12,100.26",67.68M,0.18%
2017年09月04日,"12,102.21","12,051.80","12,138.41","12,050.53",45.05M,-0.33%
2017年09月01日,"12,142.64","12,101.15","12,191.23","12,085.31",75.81M,0.72%
2017年08月31日,"12,055.84","12,098.57","12,115.55","12,034.18",80.72M,0.44%
2017年08月30日,"12,002.47","12,026.45","12,040.82","11,989.61",59.03M,0.47%
2017年08月29日,"11,945.88","12,031.12","12,032.32","11,868.84",100.90M,-1.46%
2017年08月28日,"12,123.47","12,105.49","12,173.53","12,064.36",35.88M,-0.37%
2017年08月25日,"12,167.94","12,194.73","12,249.44","12,132.50",59.30M,-0.11%
2017年08月24日,"12,180.83","12,196.18","12,254.75","12,169.54",64.80M,0.05%
2017年08月23日,"12,174.30","12,227.23","12,269.92","12,155.74",65.94M,-0.45%
2017年08月22日,"12,229.34","12,151.76","12,234.79","12,124.15",68.61M,1.35%
2017年08月21日,"12,065.99","12,105.72","12,149.58","12,021.70",72.15M,-0.82%
2017年08月18日,"12,165.19","12,103.51","12,178.09","12,080.74",90.54M,-0.31%
2017年08月17日,"12,203.46","12,236.60","12,290.05","12,184.27",76.45M,-0.49%
2017年08月16日,"12,263.86","12,250.02","12,301.40","12,240.83",66.67M,0.71%
2017年08月15日,"12,177.04","12,208.30","12,234.64","12,156.87",62.18M,0.10%
2017年08月14日,"12,165.12","12,100.17","12,195.43","12,097.00",80.12M,1.26%
2017年08月11日,"12,014.06","11,961.60","12,046.89","11,934.92",93.89M,0.00%
2017年08月10日,"12,014.30","12,158.69","12,158.92","11,993.73",97.86M,-1.15%
2017年08月09日,"12,154.00","12,191.37","12,227.52","12,100.12",118.23M,-1.12%
2017年08月08日,"12,292.05","12,239.78","12,329.97","12,184.59",71.15M,0.28%
2017年08月07日,"12,257.17","12,305.74","12,336.00","12,225.77",68.06M,-0.33%
2017年08月04日,"12,297.72","12,138.09","12,321.98","12,123.66",98.57M,1.18%
2017年08月03日,"12,154.72","12,130.76","12,184.60","12,099.13",81.42M,-0.22%
2017年08月02日,"12,181.48","12,269.90","12,275.00","12,153.54",88.39M,-0.57%
2017年08月01日,"12,251.29","12,147.89","12,302.38","12,092.06",89.61M,1.10%
2017年07月31日,"12,118.25","12,141.53","12,210.30","12,097.36",89.28M,-0.37%
2017年07月28日,"12,162.70","12,151.38","12,183.77","12,098.57",93.13M,-0.40%
2017年07月27日,"12,212.04","12,230.09","12,293.90","12,176.02",102.84M,-0.76%
2017年07月26日,"12,305.11","12,260.30","12,341.03","12,255.74",81.67M,0.33%
2017年07月25日,"12,264.31","12,228.32","12,301.67","12,211.14",80.62M,0.45%
2017年07月24日,"12,208.95","12,228.63","12,235.85","12,142.01",88.82M,-0.25%
2017年07月21日,"12,240.06","12,424.80","12,464.12","12,190.89",136.83M,-1.66%
