日付け,終値,始値,高値,安値,出来高,変化率 %
2018年02月08日,120.79,121.62,121.69,120.48,289.51K,-0.72%
2018年02月07日,121.67,121.78,121.97,121.47,167.50K,-0.21%
2018年02月06日,121.93,121.92,122.24,121.61,357.34K,0.44%
2018年02月05日,121.40,121.34,121.64,121.19,187.23K,0.05%
2018年02月02日,121.34,121.54,121.56,120.92,230.00K,-0.38%
2018年02月01日,121.80,121.78,121.87,121.50,233.64K,-0.28%
2018年01月31日,122.14,122.45,122.55,121.87,235.18K,-0.20%
2018年01月30日,122.38,122.33,122.65,122.32,168.13K,-0.02%
2018年01月29日,122.41,122.28,122.56,122.28,166.83K,-0.18%
2018年01月26日,122.63,122.92,123.12,122.53,162.40K,-0.18%
2018年01月25日,122.85,122.95,123.11,122.61,191.19K,-0.01%
2018年01月24日,122.86,123.39,123.43,122.69,215.45K,-0.46%
2018年01月23日,123.43,123.52,123.79,123.40,172.92K,-0.01%
2018年01月22日,123.44,123.61,123.67,123.29,135.23K,-0.13%
2018年01月19日,123.60,123.48,123.82,123.41,151.05K,-0.02%
2018年01月18日,123.62,123.75,123.81,123.53,145.10K,-0.30%
2018年01月17日,123.99,124.01,124.14,123.87,116.67K,0.05%
2018年01月16日,123.93,123.86,124.20,123.81,138.53K,0.15%
2018年01月15日,123.75,123.74,123.97,123.66,76.08K,0.12%
2018年01月12日,123.60,123.81,123.94,123.26,182.29K,-0.20%
2018年01月11日,123.85,124.35,124.50,123.80,201.72K,-0.22%
2018年01月10日,124.12,124.07,124.30,123.95,163.26K,-0.13%
2018年01月09日,124.28,124.55,124.73,124.18,149.04K,-0.42%
2018年01月08日,124.80,124.50,124.95,124.41,116.06K,0.12%
2018年01月05日,124.65,124.80,124.90,124.53,125.60K,0.00%
2018年01月04日,124.65,124.64,124.82,124.50,123.41K,-0.18%
2018年01月03日,124.88,124.09,124.96,124.06,151.62K,0.53%
2018年01月02日,124.22,125.17,125.17,124.05,151.01K,-0.75%
2017年12月29日,125.16,125.06,125.35,124.92,57.65K,0.07%
2017年12月28日,125.07,125.23,125.32,124.97,76.65K,-0.54%
2017年12月27日,125.75,125.76,125.77,125.76,4.21K,0.19%
2017年12月22日,125.51,125.39,125.40,125.39,0.06K,0.18%
2017年12月21日,125.28,125.10,125.10,125.10,3.94K,0.00%
2017年12月20日,125.28,125.90,125.90,125.43,3.35K,-0.48%
2017年12月19日,125.88,125.89,125.89,125.89,3.27K,-0.49%
2017年12月18日,126.50,126.41,126.41,126.41,4.05K,0.09%
2017年12月15日,126.39,126.52,126.52,126.33,7.38K,0.14%
2017年12月14日,126.21,125.70,126.25,125.70,1.50K,0.33%
2017年12月13日,125.79,125.82,125.82,125.46,14.75K,0.10%
2017年12月12日,125.67,125.85,125.85,125.61,4.54K,-0.18%
2017年12月11日,125.90,125.20,125.98,125.20,0.46K,0.66%
2017年12月08日,125.07,124.80,125.11,124.56,0.30K,-0.24%
2017年12月07日,125.37,125.50,125.67,125.15,4.06K,-0.17%
2017年12月06日,125.58,125.54,125.81,125.39,1.50K,0.29%
2017年12月05日,125.22,124.94,125.36,124.93,2.38K,0.17%
2017年12月04日,125.01,125.02,125.30,124.84,4.37K,-0.43%
2017年12月01日,125.55,124.50,125.74,124.50,7.46K,0.84%
2017年11月30日,124.51,124.25,124.55,124.03,13.94K,0.17%
2017年11月29日,124.30,124.67,124.81,124.21,34.45K,-0.80%
2017年11月28日,125.30,125.26,125.50,124.84,215.41K,0.07%
2017年11月27日,125.21,125.35,125.47,125.10,227.70K,-0.09%
2017年11月24日,125.32,125.26,125.35,125.09,207.61K,0.01%
2017年11月23日,125.31,125.17,125.40,125.01,88.97K,0.25%
2017年11月22日,125.00,125.20,125.26,124.75,200.33K,-0.06%
2017年11月21日,125.07,124.91,125.32,124.84,157.69K,0.09%
2017年11月20日,124.96,124.85,124.98,124.53,106.60K,0.19%
2017年11月17日,124.72,124.75,124.83,124.45,100.34K,0.00%
2017年11月16日,124.72,124.91,124.95,124.61,135.42K,-0.12%
2017年11月15日,124.87,124.79,125.19,124.74,165.05K,0.22%
2017年11月14日,124.60,124.38,124.71,124.25,128.48K,0.14%
2017年11月13日,124.43,124.40,124.75,124.36,107.43K,0.10%
2017年11月10日,124.31,124.91,124.92,124.28,136.42K,-0.66%
2017年11月09日,125.13,125.54,125.63,125.04,158.63K,-0.42%
2017年11月08日,125.66,125.46,125.87,125.41,152.39K,0.22%
2017年11月07日,125.38,125.07,125.51,124.95,189.83K,0.15%
2017年11月06日,125.19,125.25,125.42,125.09,119.32K,0.06%
2017年11月03日,125.12,125.24,125.50,124.97,155.41K,0.00%
2017年11月02日,125.12,124.13,125.28,123.99,236.76K,0.76%
2017年11月01日,124.18,124.25,124.37,123.84,160.36K,-0.12%
