日付け,終値,始値,高値,安値,変化率 %
2016年08月22日,"7,112.000","7,112.000","7,112.000","7,112.000",0.07%
2016年08月19日,"7,107.000","7,107.000","7,107.000","7,107.000",0.07%
2016年08月18日,"7,102.000","7,102.000","7,102.000","7,102.000",-0.03%
2016年08月17日,"7,104.000","7,104.000","7,104.000","7,104.000",0.07%
2016年08月16日,"7,099.000","7,099.000","7,099.000","7,099.000",0.17%
2016年08月15日,"7,087.000","7,087.000","7,087.000","7,087.000",0.04%
2016年08月12日,"7,084.000","7,084.000","7,084.000","7,084.000",-0.92%
2016年08月10日,"7,150.000","7,150.000","7,150.000","7,150.000",0.39%
2016年08月09日,"7,122.000","7,122.000","7,122.000","7,122.000",0.17%
2016年08月08日,"7,110.000","7,110.000","7,110.000","7,110.000",0.31%
2016年08月05日,"7,088.000","7,088.000","7,088.000","7,088.000",0.33%
2016年08月04日,"7,065.000","7,065.000","7,065.000","7,065.000",0.07%
2016年08月03日,"7,060.000","7,060.000","7,060.000","7,060.000",-0.18%
2016年08月02日,"7,073.000","7,073.000","7,073.000","7,073.000",-0.07%
2016年08月01日,"7,078.000","7,078.000","7,078.000","7,078.000",-0.17%
2016年07月29日,"7,090.000","7,090.000","7,090.000","7,090.000",-0.11%
2016年07月28日,"7,098.000","7,098.000","7,098.000","7,098.000",-0.15%
2016年07月27日,"7,109.000","7,109.000","7,109.000","7,109.000",-0.22%
2016年07月26日,"7,125.000","7,125.000","7,125.000","7,125.000",-0.01%
2016年07月25日,"7,126.000","7,126.000","7,126.000","7,126.000",0.07%
2016年07月22日,"7,121.000","7,121.000","7,121.000","7,121.000",0.07%
2016年07月21日,"7,116.000","7,116.000","7,116.000","7,116.000",0.15%
2016年07月20日,"7,105.000","7,105.000","7,105.000","7,105.000",0.01%
2016年07月19日,"7,104.000","7,104.000","7,104.000","7,104.000",-0.10%
2016年07月15日,"7,111.000","7,111.000","7,111.000","7,111.000",0.37%
2016年07月14日,"7,085.000","7,085.000","7,085.000","7,085.000",-0.37%
2016年07月13日,"7,111.000","7,111.000","7,111.000","7,111.000",0.57%
2016年07月12日,"7,071.000","7,071.000","7,071.000","7,071.000",-0.28%
2016年07月11日,"7,091.000","7,091.000","7,091.000","7,091.000",0.50%
2016年07月08日,"7,056.000","7,056.000","7,056.000","7,056.000",0.40%
2016年07月07日,"7,028.000","7,028.000","7,028.000","7,028.000",-0.01%
2016年07月06日,"7,029.000","7,029.000","7,029.000","7,029.000",0.07%
2016年07月05日,"7,024.000","7,024.000","7,024.000","7,024.000",-0.01%
2016年07月04日,"7,025.000","7,025.000","7,025.000","7,025.000",0.41%
2016年07月01日,"6,996.000","6,996.000","6,996.000","6,996.000",0.23%
2016年06月30日,"6,980.000","6,980.000","6,980.000","6,980.000",0.75%
2016年06月29日,"6,928.000","6,928.000","6,928.000","6,928.000",0.23%
2016年06月28日,"6,912.000","6,912.000","6,912.000","6,912.000",-0.70%
2016年06月27日,"6,961.000","6,961.000","6,961.000","6,961.000",-1.04%
2016年06月24日,"7,034.000","7,034.000","7,034.000","7,034.000",0.36%
2016年06月23日,"7,009.000","7,009.000","7,009.000","7,009.000",0.17%
2016年06月22日,"6,997.000","6,997.000","6,997.000","6,997.000",-0.09%
2016年06月21日,"7,003.000","7,003.000","7,003.000","7,003.000",0.68%
2016年06月20日,"6,956.000","6,956.000","6,956.000","6,956.000",0.33%
2016年06月17日,"6,933.000","6,933.000","6,933.000","6,933.000",-0.45%
2016年06月16日,"6,964.000","6,964.000","6,964.000","6,964.000",0.16%
2016年06月15日,"6,953.000","6,953.000","6,953.000","6,953.000",-0.53%
2016年06月14日,"6,990.000","6,990.000","6,990.000","6,990.000",-0.34%
2016年06月13日,"7,014.000","7,014.000","7,014.000","7,014.000",-1.17%
2016年06月10日,"7,097.000","7,097.000","7,097.000","7,097.000",-0.10%
2016年06月09日,"7,104.000","7,104.000","7,104.000","7,104.000",0.32%
2016年06月08日,"7,081.000","7,081.000","7,081.000","7,081.000",0.25%
2016年06月07日,"7,063.000","7,063.000","7,063.000","7,063.000",0.33%
2016年06月06日,"7,040.000","7,040.000","7,040.000","7,040.000",0.07%
2016年06月03日,"7,035.000","7,035.000","7,035.000","7,035.000",0.07%
2016年06月02日,"7,030.000","7,030.000","7,030.000","7,030.000",-0.26%
2016年06月01日,"7,048.000","7,048.000","7,048.000","7,048.000",0.10%
2016年05月31日,"7,041.000","7,041.000","7,041.000","7,041.000",0.00%
2016年05月30日,"7,041.000","7,041.000","7,041.000","7,041.000",-0.03%
2016年05月27日,"7,043.000","7,043.000","7,043.000","7,043.000",-0.01%
2016年05月26日,"7,044.000","7,044.000","7,044.000","7,044.000",0.26%
2016年05月25日,"7,026.000","7,026.000","7,026.000","7,026.000",0.34%
2016年05月24日,"7,002.000","7,002.000","7,002.000","7,002.000",0.00%
2016年05月23日,"7,002.000","7,002.000","7,002.000","7,002.000",0.34%
2016年05月20日,"6,978.000","6,978.000","6,978.000","6,978.000",-0.47%
2016年05月19日,"7,011.000","7,011.000","7,011.000","7,011.000",0.00%
2016年05月18日,"7,011.000","7,011.000","7,011.000","7,011.000",0.16%
2016年05月17日,"7,000.000","7,000.000","7,000.000","7,000.000",0.09%
2016年05月16日,"6,994.000","6,994.000","6,994.000","6,994.000",-0.10%
2016年05月13日,"7,001.000","7,001.000","7,001.000","7,001.000",-0.01%
2016年05月12日,"7,002.000","7,002.000","7,002.000","7,002.000",-0.74%
2016年05月11日,"7,054.000","7,054.000","7,054.000","7,054.000",0.24%
2016年05月10日,"7,037.000","7,037.000","7,037.000","7,037.000",-0.01%
2016年05月09日,"7,038.000","7,038.000","7,038.000","7,038.000",-0.37%
2016年05月06日,"7,064.000","7,064.000","7,064.000","7,064.000",-0.62%
2016年05月02日,"7,108.000","7,108.000","7,108.000","7,108.000",-0.08%
2016年04月28日,"7,114.000","7,114.000","7,114.000","7,114.000",0.25%
2016年04月27日,"7,096.000","7,096.000","7,096.000","7,096.000",0.10%
2016年04月26日,"7,089.000","7,089.000","7,089.000","7,089.000",-0.20%
2016年04月25日,"7,103.000","7,103.000","7,103.000","7,103.000",0.03%
2016年04月22日,"7,101.000","7,101.000","7,101.000","7,101.000",0.00%
2016年04月21日,"7,101.000","7,101.000","7,101.000","7,101.000",0.25%
2016年04月20日,"7,083.000","7,083.000","7,083.000","7,083.000",0.53%
2016年04月19日,"7,046.000","7,046.000","7,046.000","7,046.000",0.00%
2016年04月18日,"7,046.000","7,046.000","7,046.000","7,046.000",-0.11%
2016年04月15日,"7,054.000","7,054.000","7,054.000","7,054.000",0.24%
2016年04月14日,"7,037.000","7,037.000","7,037.000","7,037.000",0.53%
2016年04月13日,"7,000.000","7,000.000","7,000.000","7,000.000",0.26%
2016年04月12日,"6,982.000","6,982.000","6,982.000","6,982.000",-0.92%
2016年04月11日,"7,047.000","7,047.000","7,047.000","7,047.000",0.26%
2016年04月08日,"7,029.000","7,029.000","7,029.000","7,029.000",-0.13%
2016年04月07日,"7,038.000","7,038.000","7,038.000","7,038.000",0.27%
2016年04月06日,"7,019.000","7,019.000","7,019.000","7,019.000",-0.28%
2016年04月05日,"7,039.000","7,039.000","7,039.000","7,039.000",0.16%
2016年04月04日,"7,028.000","7,028.000","7,028.000","7,028.000",0.07%
2016年04月01日,"7,023.000","7,023.000","7,023.000","7,023.000",0.27%
2016年03月31日,"7,004.000","7,004.000","7,004.000","7,004.000",0.40%
2016年03月30日,"6,976.000","6,976.000","6,976.000","6,976.000",-0.27%
2016年03月29日,"6,995.000","6,995.000","6,995.000","6,995.000",-0.07%
2016年03月28日,"7,000.000","7,000.000","7,000.000","7,000.000",-0.01%
2016年03月25日,"7,001.000","7,001.000","7,001.000","7,001.000",-0.55%
2016年03月24日,"7,040.000","7,040.000","7,040.000","7,040.000",-0.16%
2016年03月23日,"7,051.000","7,051.000","7,051.000","7,051.000",-0.18%
2016年03月22日,"7,064.000","7,064.000","7,064.000","7,064.000",0.44%
2016年03月18日,"7,033.000","7,033.000","7,033.000","7,033.000",0.46%
2016年03月17日,"7,001.000","7,001.000","7,001.000","7,001.000",-0.16%
2016年03月16日,"7,012.000","7,012.000","7,012.000","7,012.000",-0.48%
2016年03月15日,"7,046.000","7,046.000","7,046.000","7,046.000",0.09%
2016年03月14日,"7,040.000","7,040.000","7,040.000","7,040.000",-0.20%
2016年03月11日,"7,054.000","7,054.000","7,054.000","7,054.000",0.36%
2016年03月10日,"7,029.000","7,029.000","7,029.000","7,029.000",-0.10%
2016年03月09日,"7,036.000","7,036.000","7,036.000","7,036.000",-0.31%
2016年03月08日,"7,058.000","7,058.000","7,058.000","7,058.000",0.18%
2016年03月07日,"7,045.000","7,045.000","7,045.000","7,045.000",0.53%
2016年03月04日,"7,008.000","7,008.000","7,008.000","7,008.000",0.24%
2016年03月03日,"6,991.000","6,991.000","6,991.000","6,991.000",0.63%
2016年03月02日,"6,947.000","6,947.000","6,947.000","6,947.000",0.62%
2016年03月01日,"6,904.000","6,904.000","6,904.000","6,904.000",0.35%
2016年02月29日,"6,880.000","6,880.000","6,880.000","6,880.000",0.72%
2016年02月26日,"6,831.000","6,831.000","6,831.000","6,831.000",0.53%
2016年02月25日,"6,795.000","6,795.000","6,795.000","6,795.000",-0.28%
2016年02月24日,"6,814.000","6,814.000","6,814.000","6,814.000",-0.09%
2016年02月23日,"6,820.000","6,820.000","6,820.000","6,820.000",0.53%
2016年02月22日,"6,784.000","6,784.000","6,784.000","6,784.000",-0.28%
2016年02月19日,"6,803.000","6,803.000","6,803.000","6,803.000",0.35%
2016年02月18日,"6,779.000","6,779.000","6,779.000","6,779.000",0.82%
2016年02月17日,"6,724.000","6,724.000","6,724.000","6,724.000",0.54%
2016年02月16日,"6,688.000","6,688.000","6,688.000","6,688.000",-0.01%
2016年02月15日,"6,689.000","6,689.000","6,689.000","6,689.000",0.63%
2016年02月12日,"6,647.000","6,647.000","6,647.000","6,647.000",-1.64%
2016年02月10日,"6,758.000","6,758.000","6,758.000","6,758.000",-0.35%
2016年02月09日,"6,782.000","6,782.000","6,782.000","6,782.000",-1.19%
2016年02月08日,"6,864.000","6,864.000","6,864.000","6,864.000",-0.28%
2016年02月05日,"6,883.000","6,883.000","6,883.000","6,883.000",0.09%
2016年02月04日,"6,877.000","6,877.000","6,877.000","6,877.000",-0.17%
2016年02月03日,"6,889.000","6,889.000","6,889.000","6,889.000",-0.56%
2016年02月02日,"6,928.000","6,928.000","6,928.000","6,928.000",-0.09%
2016年02月01日,"6,934.000","6,934.000","6,934.000","6,934.000",0.33%
2016年01月29日,"6,911.000","6,911.000","6,911.000","6,911.000",0.28%
2016年01月28日,"6,892.000","6,892.000","6,892.000","6,892.000",0.28%
2016年01月27日,"6,873.000","6,873.000","6,873.000","6,873.000",0.17%
2016年01月26日,"6,861.000","6,861.000","6,861.000","6,861.000",0.18%
2016年01月25日,"6,849.000","6,849.000","6,849.000","6,849.000",1.08%
2016年01月22日,"6,776.000","6,776.000","6,776.000","6,776.000",0.61%
2016年01月21日,"6,735.000","6,735.000","6,735.000","6,735.000",-1.25%
2016年01月20日,"6,820.000","6,820.000","6,820.000","6,820.000",-0.12%
2016年01月19日,"6,828.000","6,828.000","6,828.000","6,828.000",0.00%
2016年01月18日,"6,828.000","6,828.000","6,828.000","6,828.000",-0.90%
2016年01月15日,"6,890.000","6,890.000","6,890.000","6,890.000",-0.46%
2016年01月14日,"6,922.000","6,922.000","6,922.000","6,922.000",-0.37%
2016年01月13日,"6,948.000","6,948.000","6,948.000","6,948.000",-0.19%
2016年01月12日,"6,961.000","6,961.000","6,961.000","6,961.000",-1.18%
2016年01月08日,"7,044.000","7,044.000","7,044.000","7,044.000",-0.37%
2016年01月07日,"7,070.000","7,070.000","7,070.000","7,070.000",-0.01%
2016年01月06日,"7,071.000","7,071.000","7,071.000","7,071.000",0.45%
2016年01月05日,"7,039.000","7,039.000","7,039.000","7,039.000",-0.47%
2016年01月04日,"7,072.000","7,072.000","7,072.000","7,072.000",0.16%
2015年12月30日,"7,061.000","7,061.000","7,061.000","7,061.000",0.26%
2015年12月29日,"7,043.000","7,043.000","7,043.000","7,043.000",-0.01%
2015年12月28日,"7,044.000","7,044.000","7,044.000","7,044.000",-0.01%
2015年12月25日,"7,045.000","7,045.000","7,045.000","7,045.000",0.10%
2015年12月24日,"7,038.000","7,038.000","7,038.000","7,038.000",0.63%
2015年12月22日,"6,994.000","6,994.000","6,994.000","6,994.000",0.03%
2015年12月21日,"6,992.000","6,992.000","6,992.000","6,992.000",-0.64%
2015年12月18日,"7,037.000","7,037.000","7,037.000","7,037.000",-0.06%
2015年12月17日,"7,041.000","7,041.000","7,041.000","7,041.000",0.47%
2015年12月16日,"7,008.000","7,008.000","7,008.000","7,008.000",1.02%
2015年12月15日,"6,937.000","6,937.000","6,937.000","6,937.000",-1.32%
2015年12月14日,"7,030.000","7,030.000","7,030.000","7,030.000",-2.17%
2015年12月11日,"7,186.000","7,186.000","7,186.000","7,186.000",-0.10%
2015年12月10日,"7,193.000","7,193.000","7,193.000","7,193.000",-0.08%
2015年12月09日,"7,199.000","7,199.000","7,199.000","7,199.000",-0.57%
2015年12月08日,"7,240.000","7,240.000","7,240.000","7,240.000",-0.47%
2015年12月07日,"7,274.000","7,274.000","7,274.000","7,274.000",-0.19%
2015年12月04日,"7,288.000","7,288.000","7,288.000","7,288.000",-0.41%
2015年12月03日,"7,318.000","7,318.000","7,318.000","7,318.000",0.26%
2015年12月02日,"7,299.000","7,299.000","7,299.000","7,299.000",0.27%
2015年12月01日,"7,279.000","7,279.000","7,279.000","7,279.000",0.18%
2015年11月30日,"7,266.000","7,266.000","7,266.000","7,266.000",-0.01%
2015年11月27日,"7,267.000","7,267.000","7,267.000","7,267.000",0.00%
2015年11月26日,"7,267.000","7,267.000","7,267.000","7,267.000",0.17%
2015年11月25日,"7,255.000","7,255.000","7,255.000","7,255.000",-0.18%
2015年11月24日,"7,268.000","7,268.000","7,268.000","7,268.000",-0.21%
2015年11月20日,"7,283.000","7,283.000","7,283.000","7,283.000",-0.34%
2015年11月19日,"7,308.000","7,308.000","7,308.000","7,308.000",-0.11%
2015年11月18日,"7,316.000","7,316.000","7,316.000","7,316.000",0.45%
2015年11月17日,"7,283.000","7,283.000","7,283.000","7,283.000",-0.21%
2015年11月16日,"7,298.000","7,298.000","7,298.000","7,298.000",-0.27%
2015年11月13日,"7,318.000","7,318.000","7,318.000","7,318.000",-0.62%
2015年11月12日,"7,364.000","7,364.000","7,364.000","7,364.000",-0.86%
2015年11月11日,"7,428.000","7,428.000","7,428.000","7,428.000",-0.27%
2015年11月10日,"7,448.000","7,448.000","7,448.000","7,448.000",-0.52%
2015年11月09日,"7,487.000","7,487.000","7,487.000","7,487.000",-0.36%
2015年11月06日,"7,514.000","7,514.000","7,514.000","7,514.000",-0.28%
2015年11月05日,"7,535.000","7,535.000","7,535.000","7,535.000",0.00%
2015年11月04日,"7,535.000","7,535.000","7,535.000","7,535.000",0.33%
2015年11月02日,"7,510.000","7,510.000","7,510.000","7,510.000",-0.03%
2015年10月30日,"7,512.000","7,512.000","7,512.000","7,512.000",0.01%
2015年10月29日,"7,511.000","7,511.000","7,511.000","7,511.000",0.17%
2015年10月28日,"7,498.000","7,498.000","7,498.000","7,498.000",-0.21%
2015年10月27日,"7,514.000","7,514.000","7,514.000","7,514.000",-0.01%
2015年10月26日,"7,515.000","7,515.000","7,515.000","7,515.000",0.37%
2015年10月23日,"7,487.000","7,487.000","7,487.000","7,487.000",-0.08%
2015年10月22日,"7,493.000","7,493.000","7,493.000","7,493.000",0.08%
2015年10月21日,"7,487.000","7,487.000","7,487.000","7,487.000",0.28%
2015年10月20日,"7,466.000","7,466.000","7,466.000","7,466.000",0.08%
2015年10月19日,"7,460.000","7,460.000","7,460.000","7,460.000",0.36%
2015年10月16日,"7,433.000","7,433.000","7,433.000","7,433.000",-0.01%
2015年10月15日,"7,434.000","7,434.000","7,434.000","7,434.000",-0.11%
2015年10月14日,"7,442.000","7,442.000","7,442.000","7,442.000",-0.28%
2015年10月13日,"7,463.000","7,463.000","7,463.000","7,463.000",-0.24%
2015年10月09日,"7,481.000","7,481.000","7,481.000","7,481.000",0.17%
2015年10月08日,"7,468.000","7,468.000","7,468.000","7,468.000",0.80%
2015年10月07日,"7,409.000","7,409.000","7,409.000","7,409.000",0.53%
2015年10月06日,"7,370.000","7,370.000","7,370.000","7,370.000",0.74%
2015年10月05日,"7,316.000","7,316.000","7,316.000","7,316.000",-0.29%
2015年10月02日,"7,337.000","7,337.000","7,337.000","7,337.000",-0.19%
2015年10月01日,"7,351.000","7,351.000","7,351.000","7,351.000",0.08%
2015年09月30日,"7,345.000","7,345.000","7,345.000","7,345.000",-0.37%
2015年09月29日,"7,372.000","7,372.000","7,372.000","7,372.000",-1.07%
2015年09月28日,"7,452.000","7,452.000","7,452.000","7,452.000",-0.21%
2015年09月25日,"7,468.000","7,468.000","7,468.000","7,468.000",-0.65%
2015年09月24日,"7,517.000","7,517.000","7,517.000","7,517.000",-0.90%
2015年09月18日,"7,585.000","7,585.000","7,585.000","7,585.000",-0.07%
2015年09月17日,"7,590.000","7,590.000","7,590.000","7,590.000",-0.26%
2015年09月16日,"7,610.000","7,610.000","7,610.000","7,610.000",-0.09%
2015年09月15日,"7,617.000","7,617.000","7,617.000","7,617.000",0.00%
2015年09月14日,"7,617.000","7,617.000","7,617.000","7,617.000",-0.94%
2015年09月11日,"7,689.000","7,689.000","7,689.000","7,689.000",-0.18%
2015年09月10日,"7,703.000","7,703.000","7,703.000","7,703.000",0.26%
2015年09月09日,"7,683.000","7,683.000","7,683.000","7,683.000",0.26%
2015年09月08日,"7,663.000","7,663.000","7,663.000","7,663.000",-0.01%
2015年09月07日,"7,664.000","7,664.000","7,664.000","7,664.000",-0.01%
2015年09月04日,"7,665.000","7,665.000","7,665.000","7,665.000",0.25%
2015年09月03日,"7,646.000","7,646.000","7,646.000","7,646.000",0.09%
2015年09月02日,"7,639.000","7,639.000","7,639.000","7,639.000",-0.18%
2015年09月01日,"7,653.000","7,653.000","7,653.000","7,653.000",-0.01%
2015年08月31日,"7,654.000","7,654.000","7,654.000","7,654.000",0.25%
2015年08月28日,"7,635.000","7,635.000","7,635.000","7,635.000",0.57%
2015年08月27日,"7,592.000","7,592.000","7,592.000","7,592.000",-0.08%
2015年08月26日,"7,598.000","7,598.000","7,598.000","7,598.000",0.52%
2015年08月25日,"7,559.000","7,559.000","7,559.000","7,559.000",-0.67%
2015年08月24日,"7,610.000","7,610.000","7,610.000","7,610.000",-0.28%
2015年08月21日,"7,631.000","7,631.000","7,631.000","7,631.000",-0.17%
2015年08月20日,"7,644.000","7,644.000","7,644.000","7,644.000",-0.18%
2015年08月19日,"7,658.000","7,658.000","7,658.000","7,658.000",-0.10%
2015年08月18日,"7,666.000","7,666.000","7,666.000","7,666.000",0.00%
2015年08月17日,"7,666.000","7,666.000","7,666.000","7,666.000",-0.01%
2015年08月14日,"7,667.000","7,667.000","7,667.000","7,667.000",0.26%
2015年08月13日,"7,647.000","7,647.000","7,647.000","7,647.000",-0.27%
2015年08月12日,"7,668.000","7,668.000","7,668.000","7,668.000",-1.35%
2015年08月11日,"7,773.000","7,773.000","7,773.000","7,773.000",0.00%
2015年08月10日,"7,773.000","7,773.000","7,773.000","7,773.000",-0.27%
2015年08月07日,"7,794.000","7,794.000","7,794.000","7,794.000",-0.27%
2015年08月06日,"7,815.000","7,815.000","7,815.000","7,815.000",-0.01%
2015年08月05日,"7,816.000","7,816.000","7,816.000","7,816.000",0.08%
2015年08月04日,"7,810.000","7,810.000","7,810.000","7,810.000",-0.08%
2015年08月03日,"7,816.000","7,816.000","7,816.000","7,816.000",0.06%
2015年07月31日,"7,811.000","7,811.000","7,811.000","7,811.000",0.26%
2015年07月30日,"7,791.000","7,791.000","7,791.000","7,791.000",0.45%
2015年07月29日,"7,756.000","7,756.000","7,756.000","7,756.000",0.18%
2015年07月28日,"7,742.000","7,742.000","7,742.000","7,742.000",-0.37%
2015年07月27日,"7,771.000","7,771.000","7,771.000","7,771.000",-0.18%
2015年07月24日,"7,785.000","7,785.000","7,785.000","7,785.000",-0.01%
2015年07月23日,"7,786.000","7,786.000","7,786.000","7,786.000",-0.37%
2015年07月22日,"7,815.000","7,815.000","7,815.000","7,815.000",-0.27%
2015年07月21日,"7,836.000","7,836.000","7,836.000","7,836.000",-0.29%
2015年07月17日,"7,859.000","7,859.000","7,859.000","7,859.000",0.09%
2015年07月16日,"7,852.000","7,852.000","7,852.000","7,852.000",0.17%
2015年07月15日,"7,839.000","7,839.000","7,839.000","7,839.000",0.00%
2015年07月14日,"7,839.000","7,839.000","7,839.000","7,839.000",0.18%
2015年07月13日,"7,825.000","7,825.000","7,825.000","7,825.000",-0.65%
2015年07月10日,"7,876.000","7,876.000","7,876.000","7,876.000",0.09%
2015年07月09日,"7,869.000","7,869.000","7,869.000","7,869.000",-0.10%
2015年07月08日,"7,877.000","7,877.000","7,877.000","7,877.000",-0.09%
2015年07月07日,"7,884.000","7,884.000","7,884.000","7,884.000",-0.27%
2015年07月06日,"7,905.000","7,905.000","7,905.000","7,905.000",-0.01%
2015年07月03日,"7,906.000","7,906.000","7,906.000","7,906.000",0.16%
2015年07月02日,"7,893.000","7,893.000","7,893.000","7,893.000",0.16%
2015年07月01日,"7,880.000","7,880.000","7,880.000","7,880.000",0.09%
